year,video_count,keyword,source,video_count_lg1,ch_category,time
2021,58.0,_예방,t,278.0,건강,2021-01-01
2007,0.0,_웃음,t,,건강,2007-01-01
2008,0.0,_웃음,t,0.0,건강,2008-01-01
2009,0.0,_웃음,t,0.0,건강,2009-01-01
2010,0.0,_웃음,t,0.0,건강,2010-01-01
2011,0.0,_웃음,t,0.0,건강,2011-01-01
2012,0.0,_웃음,t,0.0,건강,2012-01-01
2013,0.0,_웃음,t,0.0,건강,2013-01-01
2014,0.0,_웃음,t,0.0,건강,2014-01-01
2015,1.0,_웃음,t,0.0,건강,2015-01-01
2016,22.0,_웃음,t,1.0,건강,2016-01-01
2017,9.0,_웃음,t,22.0,건강,2017-01-01
2018,89.0,_웃음,t,9.0,건강,2018-01-01
2019,142.0,_웃음,t,89.0,건강,2019-01-01
2020,137.0,_웃음,t,142.0,건강,2020-01-01
2021,23.0,_웃음,t,137.0,건강,2021-01-01
2007,0.0,_부작용,t,,건강,2007-01-01
2008,0.0,_부작용,t,0.0,건강,2008-01-01
2009,0.0,_부작용,t,0.0,건강,2009-01-01
2010,0.0,_부작용,t,0.0,건강,2010-01-01
2011,0.0,_부작용,t,0.0,건강,2011-01-01
2012,0.0,_부작용,t,0.0,건강,2012-01-01
2013,0.0,_부작용,t,0.0,건강,2013-01-01
2014,2.0,_부작용,t,0.0,건강,2014-01-01
2015,2.0,_부작용,t,2.0,건강,2015-01-01
2016,3.0,_부작용,t,2.0,건강,2016-01-01
2017,1.0,_부작용,t,3.0,건강,2017-01-01
2018,57.0,_부작용,t,1.0,건강,2018-01-01
2019,163.0,_부작용,t,57.0,건강,2019-01-01
2020,141.0,_부작용,t,163.0,건강,2020-01-01
2021,49.0,_부작용,t,141.0,건강,2021-01-01
2007,0.0,_수술,t,,건강,2007-01-01
2008,0.0,_수술,t,0.0,건강,2008-01-01
2009,0.0,_수술,t,0.0,건강,2009-01-01
2010,0.0,_수술,t,0.0,건강,2010-01-01
2011,0.0,_수술,t,0.0,건강,2011-01-01
2012,1.0,_수술,t,0.0,건강,2012-01-01
2013,7.0,_수술,t,1.0,건강,2013-01-01
2014,13.0,_수술,t,7.0,건강,2014-01-01
2015,3.0,_수술,t,13.0,건강,2015-01-01
2016,4.0,_수술,t,3.0,건강,2016-01-01
2017,2.0,_수술,t,4.0,건강,2017-01-01
2018,58.0,_수술,t,2.0,건강,2018-01-01
2019,105.0,_수술,t,58.0,건강,2019-01-01
2020,121.0,_수술,t,105.0,건강,2020-01-01
2021,48.0,_수술,t,121.0,건강,2021-01-01
2007,0.0,_힐링,t,,건강,2007-01-01
2008,0.0,_힐링,t,0.0,건강,2008-01-01
2009,0.0,_힐링,t,0.0,건강,2009-01-01
2010,0.0,_힐링,t,0.0,건강,2010-01-01
2011,0.0,_힐링,t,0.0,건강,2011-01-01
2012,0.0,_힐링,t,0.0,건강,2012-01-01
2013,0.0,_힐링,t,0.0,건강,2013-01-01
2014,0.0,_힐링,t,0.0,건강,2014-01-01
2015,0.0,_힐링,t,0.0,건강,2015-01-01
2016,3.0,_힐링,t,0.0,건강,2016-01-01
2017,9.0,_힐링,t,3.0,건강,2017-01-01
2018,20.0,_힐링,t,9.0,건강,2018-01-01
2019,126.0,_힐링,t,20.0,건강,2019-01-01
2020,164.0,_힐링,t,126.0,건강,2020-01-01
2021,74.0,_힐링,t,164.0,건강,2021-01-01
2007,0.0,_통증,t,,건강,2007-01-01
2008,0.0,_통증,t,0.0,건강,2008-01-01
2009,0.0,_통증,t,0.0,건강,2009-01-01
2010,0.0,_통증,t,0.0,건강,2010-01-01
2011,1.0,_통증,t,0.0,건강,2011-01-01
2012,0.0,_통증,t,1.0,건강,2012-01-01
2013,4.0,_통증,t,0.0,건강,2013-01-01
2014,2.0,_통증,t,4.0,건강,2014-01-01
2015,2.0,_통증,t,2.0,건강,2015-01-01
2016,3.0,_통증,t,2.0,건강,2016-01-01
2017,7.0,_통증,t,3.0,건강,2017-01-01
2018,31.0,_통증,t,7.0,건강,2018-01-01
2019,108.0,_통증,t,31.0,건강,2019-01-01
2020,153.0,_통증,t,108.0,건강,2020-01-01
2021,29.0,_통증,t,153.0,건강,2021-01-01
2007,0.0,_코로나,t,,건강,2007-01-01
2008,0.0,_코로나,t,0.0,건강,2008-01-01
2009,0.0,_코로나,t,0.0,건강,2009-01-01
2010,0.0,_코로나,t,0.0,건강,2010-01-01
2011,0.0,_코로나,t,0.0,건강,2011-01-01
2012,0.0,_코로나,t,0.0,건강,2012-01-01
2013,0.0,_코로나,t,0.0,건강,2013-01-01
2014,0.0,_코로나,t,0.0,건강,2014-01-01
2015,0.0,_코로나,t,0.0,건강,2015-01-01
2016,0.0,_코로나,t,0.0,건강,2016-01-01
2017,0.0,_코로나,t,0.0,건강,2017-01-01
2018,0.0,_코로나,t,0.0,건강,2018-01-01
2019,2.0,_코로나,t,0.0,건강,2019-01-01
2020,293.0,_코로나,t,2.0,건강,2020-01-01
2021,45.0,_코로나,t,293.0,건강,2021-01-01
2007,0.0,_치매,t,,건강,2007-01-01
2008,0.0,_치매,t,0.0,건강,2008-01-01
2009,0.0,_치매,t,0.0,건강,2009-01-01
2010,0.0,_치매,t,0.0,건강,2010-01-01
2011,0.0,_치매,t,0.0,건강,2011-01-01
2012,0.0,_치매,t,0.0,건강,2012-01-01
2013,1.0,_치매,t,0.0,건강,2013-01-01
2014,0.0,_치매,t,1.0,건강,2014-01-01
2015,2.0,_치매,t,0.0,건강,2015-01-01
2016,6.0,_치매,t,2.0,건강,2016-01-01
2017,1.0,_치매,t,6.0,건강,2017-01-01
2018,31.0,_치매,t,1.0,건강,2018-01-01
2019,107.0,_치매,t,31.0,건강,2019-01-01
2020,131.0,_치매,t,107.0,건강,2020-01-01
2021,30.0,_치매,t,131.0,건강,2021-01-01
2007,0.0,_체조,t,,건강,2007-01-01
2008,0.0,_체조,t,0.0,건강,2008-01-01
2009,0.0,_체조,t,0.0,건강,2009-01-01
2010,0.0,_체조,t,0.0,건강,2010-01-01
2011,0.0,_체조,t,0.0,건강,2011-01-01
2012,0.0,_체조,t,0.0,건강,2012-01-01
2013,0.0,_체조,t,0.0,건강,2013-01-01
2014,0.0,_체조,t,0.0,건강,2014-01-01
2015,7.0,_체조,t,0.0,건강,2015-01-01
2016,38.0,_체조,t,7.0,건강,2016-01-01
2017,4.0,_체조,t,38.0,건강,2017-01-01
2018,64.0,_체조,t,4.0,건강,2018-01-01
2019,303.0,_체조,t,64.0,건강,2019-01-01
2020,157.0,_체조,t,303.0,건강,2020-01-01
2021,25.0,_체조,t,157.0,건강,2021-01-01
2007,0.0,_교정,t,,건강,2007-01-01
2008,0.0,_교정,t,0.0,건강,2008-01-01
2009,0.0,_교정,t,0.0,건강,2009-01-01
2010,0.0,_교정,t,0.0,건강,2010-01-01
2011,1.0,_교정,t,0.0,건강,2011-01-01
2012,0.0,_교정,t,1.0,건강,2012-01-01
2013,0.0,_교정,t,0.0,건강,2013-01-01
2014,2.0,_교정,t,0.0,건강,2014-01-01
2015,6.0,_교정,t,2.0,건강,2015-01-01
2016,0.0,_교정,t,6.0,건강,2016-01-01
2017,4.0,_교정,t,0.0,건강,2017-01-01
2018,7.0,_교정,t,4.0,건강,2018-01-01
2019,47.0,_교정,t,7.0,건강,2019-01-01
2020,127.0,_교정,t,47.0,건강,2020-01-01
2021,20.0,_교정,t,127.0,건강,2021-01-01
2007,0.0,_혈압,t,,건강,2007-01-01
2008,0.0,_혈압,t,0.0,건강,2008-01-01
2009,0.0,_혈압,t,0.0,건강,2009-01-01
2010,0.0,_혈압,t,0.0,건강,2010-01-01
2011,0.0,_혈압,t,0.0,건강,2011-01-01
2012,0.0,_혈압,t,0.0,건강,2012-01-01
2013,0.0,_혈압,t,0.0,건강,2013-01-01
2014,1.0,_혈압,t,0.0,건강,2014-01-01
2015,3.0,_혈압,t,1.0,건강,2015-01-01
2016,4.0,_혈압,t,3.0,건강,2016-01-01
2017,11.0,_혈압,t,4.0,건강,2017-01-01
2018,15.0,_혈압,t,11.0,건강,2018-01-01
2019,59.0,_혈압,t,15.0,건강,2019-01-01
2020,127.0,_혈압,t,59.0,건강,2020-01-01
2021,52.0,_혈압,t,127.0,건강,2021-01-01
2007,0.0,_코골이,t,,건강,2007-01-01
2008,0.0,_코골이,t,0.0,건강,2008-01-01
2009,0.0,_코골이,t,0.0,건강,2009-01-01
2010,0.0,_코골이,t,0.0,건강,2010-01-01
2011,1.0,_코골이,t,0.0,건강,2011-01-01
2012,1.0,_코골이,t,1.0,건강,2012-01-01
2013,4.0,_코골이,t,1.0,건강,2013-01-01
2014,4.0,_코골이,t,4.0,건강,2014-01-01
2015,4.0,_코골이,t,4.0,건강,2015-01-01
2016,2.0,_코골이,t,4.0,건강,2016-01-01
2017,1.0,_코골이,t,2.0,건강,2017-01-01
2018,23.0,_코골이,t,1.0,건강,2018-01-01
2019,95.0,_코골이,t,23.0,건강,2019-01-01
2020,20.0,_코골이,t,95.0,건강,2020-01-01
2021,1.0,_코골이,t,20.0,건강,2021-01-01
2007,0.0,_피부,t,,건강,2007-01-01
2008,0.0,_피부,t,0.0,건강,2008-01-01
2009,0.0,_피부,t,0.0,건강,2009-01-01
2010,0.0,_피부,t,0.0,건강,2010-01-01
2011,0.0,_피부,t,0.0,건강,2011-01-01
2012,0.0,_피부,t,0.0,건강,2012-01-01
2013,2.0,_피부,t,0.0,건강,2013-01-01
2014,3.0,_피부,t,2.0,건강,2014-01-01
2015,4.0,_피부,t,3.0,건강,2015-01-01
2016,3.0,_피부,t,4.0,건강,2016-01-01
2017,13.0,_피부,t,3.0,건강,2017-01-01
2018,18.0,_피부,t,13.0,건강,2018-01-01
2019,97.0,_피부,t,18.0,건강,2019-01-01
2020,136.0,_피부,t,97.0,건강,2020-01-01
2021,53.0,_피부,t,136.0,건강,2021-01-01
2007,0.0,_보험,t,,건강,2007-01-01
2008,0.0,_보험,t,0.0,건강,2008-01-01
2009,0.0,_보험,t,0.0,건강,2009-01-01
2010,0.0,_보험,t,0.0,건강,2010-01-01
2011,0.0,_보험,t,0.0,건강,2011-01-01
2012,1.0,_보험,t,0.0,건강,2012-01-01
2013,0.0,_보험,t,1.0,건강,2013-01-01
2014,18.0,_보험,t,0.0,건강,2014-01-01
2015,6.0,_보험,t,18.0,건강,2015-01-01
2016,12.0,_보험,t,6.0,건강,2016-01-01
2017,10.0,_보험,t,12.0,건강,2017-01-01
2018,52.0,_보험,t,10.0,건강,2018-01-01
2019,63.0,_보험,t,52.0,건강,2019-01-01
2020,53.0,_보험,t,63.0,건강,2020-01-01
2021,10.0,_보험,t,53.0,건강,2021-01-01
2007,0.0,_영양제,t,,건강,2007-01-01
2008,0.0,_영양제,t,0.0,건강,2008-01-01
2009,0.0,_영양제,t,0.0,건강,2009-01-01
2010,0.0,_영양제,t,0.0,건강,2010-01-01
2011,0.0,_영양제,t,0.0,건강,2011-01-01
2012,0.0,_영양제,t,0.0,건강,2012-01-01
2013,0.0,_영양제,t,0.0,건강,2013-01-01
2014,0.0,_영양제,t,0.0,건강,2014-01-01
2015,0.0,_영양제,t,0.0,건강,2015-01-01
2016,2.0,_영양제,t,0.0,건강,2016-01-01
2017,7.0,_영양제,t,2.0,건강,2017-01-01
2018,7.0,_영양제,t,7.0,건강,2018-01-01
2019,37.0,_영양제,t,7.0,건강,2019-01-01
2020,99.0,_영양제,t,37.0,건강,2020-01-01
2021,38.0,_영양제,t,99.0,건강,2021-01-01
2007,0.0,_면역력,t,,건강,2007-01-01
2008,0.0,_면역력,t,0.0,건강,2008-01-01
2009,0.0,_면역력,t,0.0,건강,2009-01-01
2010,0.0,_면역력,t,0.0,건강,2010-01-01
2011,0.0,_면역력,t,0.0,건강,2011-01-01
2012,0.0,_면역력,t,0.0,건강,2012-01-01
2013,0.0,_면역력,t,0.0,건강,2013-01-01
2014,0.0,_면역력,t,0.0,건강,2014-01-01
2015,0.0,_면역력,t,0.0,건강,2015-01-01
2016,2.0,_면역력,t,0.0,건강,2016-01-01
2017,2.0,_면역력,t,2.0,건강,2017-01-01
2018,6.0,_면역력,t,2.0,건강,2018-01-01
2019,18.0,_면역력,t,6.0,건강,2019-01-01
2020,152.0,_면역력,t,18.0,건강,2020-01-01
2021,19.0,_면역력,t,152.0,건강,2021-01-01
2007,0.0,_스트레칭,t,,건강,2007-01-01
2008,0.0,_스트레칭,t,0.0,건강,2008-01-01
2009,0.0,_스트레칭,t,0.0,건강,2009-01-01
2010,0.0,_스트레칭,t,0.0,건강,2010-01-01
2011,0.0,_스트레칭,t,0.0,건강,2011-01-01
2012,0.0,_스트레칭,t,0.0,건강,2012-01-01
2013,0.0,_스트레칭,t,0.0,건강,2013-01-01
2014,1.0,_스트레칭,t,0.0,건강,2014-01-01
2015,3.0,_스트레칭,t,1.0,건강,2015-01-01
2016,8.0,_스트레칭,t,3.0,건강,2016-01-01
2017,6.0,_스트레칭,t,8.0,건강,2017-01-01
2018,15.0,_스트레칭,t,6.0,건강,2018-01-01
2019,47.0,_스트레칭,t,15.0,건강,2019-01-01
2020,92.0,_스트레칭,t,47.0,건강,2020-01-01
2021,68.0,_스트레칭,t,92.0,건강,2021-01-01
2007,0.0,_수면,t,,건강,2007-01-01
2008,0.0,_수면,t,0.0,건강,2008-01-01
2009,0.0,_수면,t,0.0,건강,2009-01-01
2010,0.0,_수면,t,0.0,건강,2010-01-01
2011,1.0,_수면,t,0.0,건강,2011-01-01
2012,1.0,_수면,t,1.0,건강,2012-01-01
2013,3.0,_수면,t,1.0,건강,2013-01-01
2014,2.0,_수면,t,3.0,건강,2014-01-01
2015,4.0,_수면,t,2.0,건강,2015-01-01
2016,3.0,_수면,t,4.0,건강,2016-01-01
2017,1.0,_수면,t,3.0,건강,2017-01-01
2018,29.0,_수면,t,1.0,건강,2018-01-01
2019,96.0,_수면,t,29.0,건강,2019-01-01
2020,41.0,_수면,t,96.0,건강,2020-01-01
2021,13.0,_수면,t,41.0,건강,2021-01-01
2007,0.0,_혈관,t,,건강,2007-01-01
2008,0.0,_혈관,t,0.0,건강,2008-01-01
2009,0.0,_혈관,t,0.0,건강,2009-01-01
2010,0.0,_혈관,t,0.0,건강,2010-01-01
2011,0.0,_혈관,t,0.0,건강,2011-01-01
2012,0.0,_혈관,t,0.0,건강,2012-01-01
2013,0.0,_혈관,t,0.0,건강,2013-01-01
2014,0.0,_혈관,t,0.0,건강,2014-01-01
2015,1.0,_혈관,t,0.0,건강,2015-01-01
2016,1.0,_혈관,t,1.0,건강,2016-01-01
2017,2.0,_혈관,t,1.0,건강,2017-01-01
2018,20.0,_혈관,t,2.0,건강,2018-01-01
2019,34.0,_혈관,t,20.0,건강,2019-01-01
2020,115.0,_혈관,t,34.0,건강,2020-01-01
2021,37.0,_혈관,t,115.0,건강,2021-01-01
2007,0.0,_먹방,t,,맛집,2007-01-01
2008,0.0,_먹방,t,0.0,맛집,2008-01-01
2009,0.0,_먹방,t,0.0,맛집,2009-01-01
2010,0.0,_먹방,t,0.0,맛집,2010-01-01
2011,0.0,_먹방,t,0.0,맛집,2011-01-01
2012,2.0,_먹방,t,0.0,맛집,2012-01-01
2013,0.0,_먹방,t,2.0,맛집,2013-01-01
2014,0.0,_먹방,t,0.0,맛집,2014-01-01
2015,2.0,_먹방,t,0.0,맛집,2015-01-01
2016,22.0,_먹방,t,2.0,맛집,2016-01-01
2017,19.0,_먹방,t,22.0,맛집,2017-01-01
2018,247.0,_먹방,t,19.0,맛집,2018-01-01
2019,581.0,_먹방,t,247.0,맛집,2019-01-01
2020,740.0,_먹방,t,581.0,맛집,2020-01-01
2021,210.0,_먹방,t,740.0,맛집,2021-01-01
2007,0.0,_대구,t,,맛집,2007-01-01
2008,0.0,_대구,t,0.0,맛집,2008-01-01
2009,0.0,_대구,t,0.0,맛집,2009-01-01
2010,0.0,_대구,t,0.0,맛집,2010-01-01
2011,0.0,_대구,t,0.0,맛집,2011-01-01
2012,6.0,_대구,t,0.0,맛집,2012-01-01
2013,0.0,_대구,t,6.0,맛집,2013-01-01
2014,0.0,_대구,t,0.0,맛집,2014-01-01
2015,0.0,_대구,t,0.0,맛집,2015-01-01
2016,4.0,_대구,t,0.0,맛집,2016-01-01
2017,26.0,_대구,t,4.0,맛집,2017-01-01
2018,36.0,_대구,t,26.0,맛집,2018-01-01
2019,150.0,_대구,t,36.0,맛집,2019-01-01
2020,183.0,_대구,t,150.0,맛집,2020-01-01
2021,16.0,_대구,t,183.0,맛집,2021-01-01
2007,0.0,_식당,t,,맛집,2007-01-01
2008,0.0,_식당,t,0.0,맛집,2008-01-01
2009,0.0,_식당,t,0.0,맛집,2009-01-01
2010,0.0,_식당,t,0.0,맛집,2010-01-01
2011,0.0,_식당,t,0.0,맛집,2011-01-01
2012,1.0,_식당,t,0.0,맛집,2012-01-01
2013,0.0,_식당,t,1.0,맛집,2013-01-01
2014,0.0,_식당,t,0.0,맛집,2014-01-01
2015,0.0,_식당,t,0.0,맛집,2015-01-01
2016,1.0,_식당,t,0.0,맛집,2016-01-01
2017,3.0,_식당,t,1.0,맛집,2017-01-01
2018,10.0,_식당,t,3.0,맛집,2018-01-01
2019,89.0,_식당,t,10.0,맛집,2019-01-01
2020,164.0,_식당,t,89.0,맛집,2020-01-01
2021,18.0,_식당,t,164.0,맛집,2021-01-01
2007,0.0,_힐링,t,,여행,2007-01-01
2008,0.0,_힐링,t,0.0,여행,2008-01-01
2009,0.0,_힐링,t,0.0,여행,2009-01-01
2010,0.0,_힐링,t,0.0,여행,2010-01-01
2011,0.0,_힐링,t,0.0,여행,2011-01-01
2012,0.0,_힐링,t,0.0,여행,2012-01-01
2013,0.0,_힐링,t,0.0,여행,2013-01-01
2014,1.0,_힐링,t,0.0,여행,2014-01-01
2015,0.0,_힐링,t,1.0,여행,2015-01-01
2016,5.0,_힐링,t,0.0,여행,2016-01-01
2017,5.0,_힐링,t,5.0,여행,2017-01-01
2018,16.0,_힐링,t,5.0,여행,2018-01-01
2019,448.0,_힐링,t,16.0,여행,2019-01-01
2020,285.0,_힐링,t,448.0,여행,2020-01-01
2021,47.0,_힐링,t,285.0,여행,2021-01-01
2007,0.0,_먹방,t,,여행,2007-01-01
2008,0.0,_먹방,t,0.0,여행,2008-01-01
2009,0.0,_먹방,t,0.0,여행,2009-01-01
2010,0.0,_먹방,t,0.0,여행,2010-01-01
2011,0.0,_먹방,t,0.0,여행,2011-01-01
2012,0.0,_먹방,t,0.0,여행,2012-01-01
2013,0.0,_먹방,t,0.0,여행,2013-01-01
2014,0.0,_먹방,t,0.0,여행,2014-01-01
2015,0.0,_먹방,t,0.0,여행,2015-01-01
2016,4.0,_먹방,t,0.0,여행,2016-01-01
2017,22.0,_먹방,t,4.0,여행,2017-01-01
2018,94.0,_먹방,t,22.0,여행,2018-01-01
2019,158.0,_먹방,t,94.0,여행,2019-01-01
2020,448.0,_먹방,t,158.0,여행,2020-01-01
2021,176.0,_먹방,t,448.0,여행,2021-01-01
2007,0.0,_축제,t,,여행,2007-01-01
2008,0.0,_축제,t,0.0,여행,2008-01-01
2009,0.0,_축제,t,0.0,여행,2009-01-01
2010,0.0,_축제,t,0.0,여행,2010-01-01
2011,1.0,_축제,t,0.0,여행,2011-01-01
2012,0.0,_축제,t,1.0,여행,2012-01-01
2013,3.0,_축제,t,0.0,여행,2013-01-01
2014,0.0,_축제,t,3.0,여행,2014-01-01
2015,9.0,_축제,t,0.0,여행,2015-01-01
2016,7.0,_축제,t,9.0,여행,2016-01-01
2017,81.0,_축제,t,7.0,여행,2017-01-01
2018,169.0,_축제,t,81.0,여행,2018-01-01
2019,381.0,_축제,t,169.0,여행,2019-01-01
2020,58.0,_축제,t,381.0,여행,2020-01-01
2021,9.0,_축제,t,58.0,여행,2021-01-01
2007,0.0,_캠핑,t,,여행,2007-01-01
2008,0.0,_캠핑,t,0.0,여행,2008-01-01
2009,0.0,_캠핑,t,0.0,여행,2009-01-01
2010,0.0,_캠핑,t,0.0,여행,2010-01-01
2011,0.0,_캠핑,t,0.0,여행,2011-01-01
2012,0.0,_캠핑,t,0.0,여행,2012-01-01
2013,0.0,_캠핑,t,0.0,여행,2013-01-01
2014,6.0,_캠핑,t,0.0,여행,2014-01-01
2015,1.0,_캠핑,t,6.0,여행,2015-01-01
2016,2.0,_캠핑,t,1.0,여행,2016-01-01
2017,13.0,_캠핑,t,2.0,여행,2017-01-01
2018,59.0,_캠핑,t,13.0,여행,2018-01-01
2019,273.0,_캠핑,t,59.0,여행,2019-01-01
2020,356.0,_캠핑,t,273.0,여행,2020-01-01
2021,97.0,_캠핑,t,356.0,여행,2021-01-01
2007,0.0,_일본,t,,여행,2007-01-01
2008,0.0,_일본,t,0.0,여행,2008-01-01
2009,0.0,_일본,t,0.0,여행,2009-01-01
2010,0.0,_일본,t,0.0,여행,2010-01-01
2011,0.0,_일본,t,0.0,여행,2011-01-01
2012,0.0,_일본,t,0.0,여행,2012-01-01
2013,1.0,_일본,t,0.0,여행,2013-01-01
2014,2.0,_일본,t,1.0,여행,2014-01-01
2015,29.0,_일본,t,2.0,여행,2015-01-01
2016,10.0,_일본,t,29.0,여행,2016-01-01
2017,35.0,_일본,t,10.0,여행,2017-01-01
2018,92.0,_일본,t,35.0,여행,2018-01-01
2019,219.0,_일본,t,92.0,여행,2019-01-01
2020,133.0,_일본,t,219.0,여행,2020-01-01
2021,19.0,_일본,t,133.0,여행,2021-01-01
2007,0.0,_맛집,t,,여행,2007-01-01
2008,0.0,_맛집,t,0.0,여행,2008-01-01
2009,0.0,_맛집,t,0.0,여행,2009-01-01
2010,0.0,_맛집,t,0.0,여행,2010-01-01
2011,0.0,_맛집,t,0.0,여행,2011-01-01
2012,0.0,_맛집,t,0.0,여행,2012-01-01
2013,0.0,_맛집,t,0.0,여행,2013-01-01
2014,1.0,_맛집,t,0.0,여행,2014-01-01
2015,6.0,_맛집,t,1.0,여행,2015-01-01
2016,19.0,_맛집,t,6.0,여행,2016-01-01
2017,40.0,_맛집,t,19.0,여행,2017-01-01
2018,110.0,_맛집,t,40.0,여행,2018-01-01
2019,224.0,_맛집,t,110.0,여행,2019-01-01
2020,244.0,_맛집,t,224.0,여행,2020-01-01
2021,55.0,_맛집,t,244.0,여행,2021-01-01
2007,0.0,_캄보디아,t,,여행,2007-01-01
2008,0.0,_캄보디아,t,0.0,여행,2008-01-01
2009,0.0,_캄보디아,t,0.0,여행,2009-01-01
2010,0.0,_캄보디아,t,0.0,여행,2010-01-01
2011,0.0,_캄보디아,t,0.0,여행,2011-01-01
2012,0.0,_캄보디아,t,0.0,여행,2012-01-01
2013,0.0,_캄보디아,t,0.0,여행,2013-01-01
2014,47.0,_캄보디아,t,0.0,여행,2014-01-01
2015,26.0,_캄보디아,t,47.0,여행,2015-01-01
2016,24.0,_캄보디아,t,26.0,여행,2016-01-01
2017,88.0,_캄보디아,t,24.0,여행,2017-01-01
2018,46.0,_캄보디아,t,88.0,여행,2018-01-01
2019,45.0,_캄보디아,t,46.0,여행,2019-01-01
2020,197.0,_캄보디아,t,45.0,여행,2020-01-01
2021,55.0,_캄보디아,t,197.0,여행,2021-01-01
2007,0.0,_제주,t,,여행,2007-01-01
2008,0.0,_제주,t,0.0,여행,2008-01-01
2009,0.0,_제주,t,0.0,여행,2009-01-01
2010,0.0,_제주,t,0.0,여행,2010-01-01
2011,0.0,_제주,t,0.0,여행,2011-01-01
2012,0.0,_제주,t,0.0,여행,2012-01-01
2013,0.0,_제주,t,0.0,여행,2013-01-01
2014,1.0,_제주,t,0.0,여행,2014-01-01
2015,1.0,_제주,t,1.0,여행,2015-01-01
2016,38.0,_제주,t,1.0,여행,2016-01-01
2017,24.0,_제주,t,38.0,여행,2017-01-01
2018,37.0,_제주,t,24.0,여행,2018-01-01
2019,118.0,_제주,t,37.0,여행,2019-01-01
2020,265.0,_제주,t,118.0,여행,2020-01-01
2021,95.0,_제주,t,265.0,여행,2021-01-01
2007,0.0,_미국,t,,여행,2007-01-01
2008,0.0,_미국,t,0.0,여행,2008-01-01
2009,0.0,_미국,t,0.0,여행,2009-01-01
2010,0.0,_미국,t,0.0,여행,2010-01-01
2011,0.0,_미국,t,0.0,여행,2011-01-01
2012,0.0,_미국,t,0.0,여행,2012-01-01
2013,1.0,_미국,t,0.0,여행,2013-01-01
